crime_id,crime_type,crime_date,year,crime_lat,crime_lon
v2338,Agresion,7/8/2010,2010,39.4483223,-0.333437949
v2339,Agresion,7/8/2010,2010,39.46434021,-0.388182253
v234,Sustraccion,2/16/2010,2010,39.47148514,-0.399699986
v2340,Agresion,7/8/2010,2010,39.43479156,-0.388863862
v2341,Otros,7/8/2010,2010,39.4643364,-0.347305655
v2342,Otros,7/8/2010,2010,39.45836258,-0.377096832
v2343,Agresion,7/9/2010,2010,39.43052292,-0.367215991
v2344,Agresion,7/9/2010,2010,39.46786499,-0.375153333
v2345,Agresion,7/9/2010,2010,39.47253799,-0.342985332
v2346,Sustraccion,7/9/2010,2010,39.47895432,-0.378955007
v2347,Agresion,7/9/2010,2010,39.48854065,-0.383348018
v2348,Agresion,7/9/2010,2010,39.43263626,-0.375335008
v2349,Otros,7/9/2010,2010,39.47327805,-0.38141337
v235,Sustraccion,2/16/2010,2010,39.4869957,-0.391697794
v2350,Sustraccion,7/9/2010,2010,39.46161652,-0.36936
v2351,Sustraccion,7/9/2010,2010,39.4645462,-0.32983315
v2352,Otros,7/9/2010,2010,39.49187851,-0.391217023
v2353,Agresion,7/9/2010,2010,39.46352768,-0.356400788
v2354,Agresion,7/9/2010,2010,39.49428177,-0.377299994
v2355,Sustraccion,7/9/2010,2010,39.49340439,-0.376560181
v2356,Agresion,7/9/2010,2010,39.4759903,-0.348005325
v2357,Agresion,7/10/2010,2010,39.46244812,-0.341030002
v2358,Agresion,7/10/2010,2010,39.49079132,-0.379650116
v2359,Sustraccion,7/10/2010,2010,39.46817398,-0.407910109
v236,Agresion,2/16/2010,2010,39.46704102,-0.378520012
v2360,Agresion,7/10/2010,2010,39.45564651,-0.388778031
v2361,Agresion,7/10/2010,2010,39.49464035,-0.368319988
v2362,Agresion,7/10/2010,2010,39.48490143,-0.360282123
v2363,Agresion,7/10/2010,2010,39.45760345,-0.37414521
v2364,Sustraccion,7/10/2010,2010,39.46230698,-0.36457324
v2365,Agresion,7/10/2010,2010,39.4645462,-0.32983315
v2366,Sustraccion,7/10/2010,2010,39.46360016,-0.373950005
v2367,Agresion,7/10/2010,2010,39.48156357,-0.374955684
v2368,Agresion,7/10/2010,2010,39.49296951,-0.368219286
v2369,Sustraccion,7/10/2010,2010,39.46471786,-0.369543761
v237,Sustraccion,2/17/2010,2010,39.44403076,-0.367744267
v2370,Agresion,7/10/2010,2010,39.473629,-0.383004963
v2371,Agresion,7/10/2010,2010,39.46126175,-0.34253636
v2372,Agresion,7/10/2010,2010,39.49338531,-0.378104091
v2373,Agresion,7/10/2010,2010,39.50317383,-0.417309999
v2374,Sustraccion,7/10/2010,2010,39.46909332,-0.324194252
v2375,Agresion,7/10/2010,2010,39.46688461,-0.330627412
v2376,Agresion,7/10/2010,2010,39.46300888,-0.39066726
v2377,Agresion,7/10/2010,2010,39.43263626,-0.372801453
v2378,Agresion,7/10/2010,2010,39.46401596,-0.37606284
v2379,Agresion,7/10/2010,2010,39.46806717,-0.381803185
v238,Agresion,2/17/2010,2010,39.47373962,-0.352279991
v2380,Agresion,7/10/2010,2010,39.45415878,-0.378199905
v2381,Agresion,7/10/2010,2010,39.45929718,-0.36747402
v2382,Agresion,7/11/2010,2010,39.46119308,-0.336780488
v2383,Agresion,7/11/2010,2010,39.46073914,-0.337271124
v2384,Agresion,7/11/2010,2010,39.48233414,-0.37654677
v2385,Agresion,7/11/2010,2010,39.47515106,-0.361490011
v2386,Agresion,7/11/2010,2010,39.48594284,-0.375483155
v2387,Agresion,7/11/2010,2010,39.47353745,-0.358081251
v2389,Agresion,7/11/2010,2010,39.46159363,-0.364654571
v239,Agresion,2/17/2010,2010,39.47201157,-0.402869046
v2390,Agresion,7/11/2010,2010,39.49021912,-0.378088444
v2391,Agresion,7/11/2010,2010,39.45855331,-0.388164997
v2393,Sustraccion,7/11/2010,2010,39.475811,-0.380155385
v2394,Agresion,7/11/2010,2010,39.45491791,-0.377049387
v2395,Agresion,7/11/2010,2010,39.47211456,-0.347559601
v2396,Agresion,7/11/2010,2010,39.46936035,-0.415203512
v2397,Sustraccion,7/11/2010,2010,39.46554184,-0.379989982
v2398,Sustraccion,7/11/2010,2010,39.46554184,-0.379989982
v2399,Agresion,7/11/2010,2010,39.45898056,-0.388630003
v24,Agresion,1/3/2010,2010,39.45176315,-0.393467247
v240,Agresion,2/17/2010,2010,39.45549011,-0.384007663
v2400,Agresion,7/11/2010,2010,39.48539734,-0.374742121
v2401,Agresion,7/11/2010,2010,39.4755249,-0.383315504
v2402,Sustraccion,7/11/2010,2010,39.46193314,-0.366733909
v2403,Agresion,7/11/2010,2010,39.46126175,-0.34253636
v2404,Otros,7/11/2010,2010,39.45755005,-0.401967973
v2405,Sustraccion,7/11/2010,2010,39.4755249,-0.383315504
v2406,Agresion,7/11/2010,2010,39.47216415,-0.352068841
v2407,Otros,7/12/2010,2010,39.48790741,-0.362728924
v2408,Sustraccion,7/12/2010,2010,39.47190475,-0.377051026
v2409,Agresion,7/12/2010,2010,39.45817566,-0.388449997
v241,Agresion,2/17/2010,2010,39.45542145,-0.392850906
v2410,Agresion,7/12/2010,2010,39.43493652,-0.39171499
v2411,Sustraccion,7/12/2010,2010,39.47111511,-0.37967816
v2412,Agresion,7/12/2010,2010,39.44977951,-0.389184564
v2413,Agresion,7/12/2010,2010,39.48834991,-0.368908942
v2414,Agresion,7/12/2010,2010,39.44553757,-0.367329627
v2415,Agresion,7/12/2010,2010,39.4768219,-0.381410003
v2416,Agresion,7/12/2010,2010,39.47271347,-0.376419991
v2417,Agresion,7/12/2010,2010,39.469306949999996,-0.408295572
v2418,Sustraccion,7/12/2010,2010,39.46821594,-0.392105013
v2419,Agresion,7/12/2010,2010,39.48834991,-0.368908942
v242,Sustraccion,2/17/2010,2010,39.47406387,-0.334670007
v2420,Sustraccion,7/12/2010,2010,39.47642136,-0.348620683
v2421,Agresion,7/12/2010,2010,39.47104263,-0.376765639
v2422,Agresion,7/12/2010,2010,39.46401596,-0.37606284
v2423,Agresion,7/12/2010,2010,39.45841599,-0.392425478
v2424,Agresion,7/12/2010,2010,39.47859573,-0.378049195
v2425,Agresion,7/12/2010,2010,39.43133926,-0.363804996
v2426,Agresion,7/12/2010,2010,39.47859573,-0.378049195
v2427,Agresion,7/12/2010,2010,39.4695816,-0.399459183
v2428,Agresion,7/12/2010,2010,39.49695969,-0.375718176
v2429,Agresion,7/12/2010,2010,39.47111511,-0.37967816
v243,Agresion,2/17/2010,2010,39.46636963,-0.348329306
v2430,Agresion,7/12/2010,2010,39.46759415,-0.355080009
v2431,Agresion,7/12/2010,2010,39.47061157,-0.326901168
v2432,Agresion,7/12/2010,2010,39.46492767,-0.386073351
v2433,Agresion,7/12/2010,2010,39.47866058,-0.377966583
v2434,Agresion,7/12/2010,2010,39.46554184,-0.379989982
v2435,Agresion,7/12/2010,2010,39.45099258,-0.371575743
v2436,Agresion,7/12/2010,2010,39.45088196,-0.373190671
v2437,Otros,7/12/2010,2010,39.47413254,-0.356405884
v2438,Sustraccion,7/12/2010,2010,39.46193314,-0.366733909
v2439,Agresion,7/12/2010,2010,39.45303345,-0.35998854
v244,Sustraccion,2/18/2010,2010,39.46821976,-0.414857984
v2440,Agresion,7/12/2010,2010,39.47104263,-0.376765639
v2441,Agresion,7/12/2010,2010,39.46611404,-0.370898008
v2442,Agresion,7/12/2010,2010,39.48834991,-0.368908942
v2443,Sustraccion,7/12/2010,2010,39.48081207,-0.382104754
v2444,Agresion,7/12/2010,2010,39.49329376,-0.374318212
v2445,Agresion,7/12/2010,2010,39.47367477,-0.347064823
v2446,Sustraccion,7/13/2010,2010,39.46544647,-0.384835005
v2447,Agresion,7/13/2010,2010,39.47657776,-0.376939863
v2448,Agresion,7/13/2010,2010,39.49481583,-0.383838058
v2449,Agresion,7/13/2010,2010,39.46993637,-0.376787305
v245,Agresion,2/18/2010,2010,39.47460938,-0.355242282
v2450,Agresion,7/13/2010,2010,39.49907303,-0.381297886
v2451,Agresion,7/13/2010,2010,39.48068619,-0.37350601
v2452,Sustraccion,7/13/2010,2010,39.48160934,-0.398395002
v2453,Sustraccion,7/14/2010,2010,39.46193314,-0.366733909
v2454,Otros,7/14/2010,2010,39.49324036,-0.374220848
v2455,Sustraccion,7/14/2010,2010,39.4732399,-0.372756153
v2456,Agresion,7/14/2010,2010,39.45233917,-0.371863991
v2457,Agresion,7/14/2010,2010,39.46738434,-0.347737312
v2458,Agresion,7/14/2010,2010,39.49747086,-0.415841103
v2459,Agresion,7/14/2010,2010,39.45712662,-0.384364992
v246,Sustraccion,2/18/2010,2010,39.46095657,-0.374740005
v2460,Agresion,7/14/2010,2010,39.47123718,-0.334410429
v2461,Agresion,7/14/2010,2010,39.48826218,-0.374297261
v2462,Agresion,7/14/2010,2010,39.47628784,-0.38008973
v2463,Otros,7/14/2010,2010,39.47234726,-0.383960515
v2464,Sustraccion,7/14/2010,2010,39.46736526,-0.335228652
v2465,Sustraccion,7/14/2010,2010,39.46193314,-0.366733909
v2466,Agresion,7/14/2010,2010,39.43442535,-0.390975118
v2467,Otros,7/15/2010,2010,39.49392319,-0.369135976
v2468,Sustraccion,7/15/2010,2010,39.4656601,-0.324714273
v2469,Agresion,7/15/2010,2010,39.48436737,-0.393686414
v247,Agresion,2/18/2010,2010,39.47182083,-0.368231416
v2470,Agresion,7/15/2010,2010,39.48872375,-0.36035499
v2471,Otros,7/15/2010,2010,39.49392319,-0.369135976
v2472,Agresion,7/15/2010,2010,39.46784973,-0.378308117
v2473,Agresion,7/15/2010,2010,39.46308517,-0.387290001
v2475,Agresion,7/15/2010,2010,39.47001266,-0.365053415
v2476,Agresion,7/15/2010,2010,39.49504471,-0.371244997
v2477,Agresion,7/15/2010,2010,39.47682953,-0.381774068
v2478,Sustraccion,7/15/2010,2010,39.45660019,-0.388676494
v2479,Agresion,7/15/2010,2010,39.46101379,-0.388303012
v248,Agresion,2/18/2010,2010,39.46776581,-0.341514736
v2480,Agresion,7/15/2010,2010,39.48181534,-0.360850006
v2481,Sustraccion,7/15/2010,2010,39.47663116,-0.334715545
v2482,Agresion,7/16/2010,2010,39.45478058,-0.384135008
v2483,Agresion,7/16/2010,2010,39.48253632,-0.38768059
v2484,Agresion,7/16/2010,2010,39.4621048,-0.339825124
v2485,Sustraccion,7/16/2010,2010,39.47253799,-0.342985332
v2486,Agresion,7/16/2010,2010,39.46381378,-0.374076843
v2487,Agresion,7/16/2010,2010,39.47153091,-0.393298715
v2488,Agresion,7/16/2010,2010,39.48555756,-0.363736689
v2489,Sustraccion,7/16/2010,2010,39.47927475,-0.374797136
v249,Agresion,2/19/2010,2010,39.45304108,-0.374673903
v2490,Agresion,7/16/2010,2010,39.47603226,-0.383258581
v2491,Agresion,7/16/2010,2010,39.4621048,-0.339825124
v2492,Agresion,7/16/2010,2010,39.49695969,-0.418680012
v2493,Sustraccion,7/16/2010,2010,39.46536255,-0.340399235
v2494,Otros,7/16/2010,2010,39.45344925,-0.402221501
v2495,Agresion,7/16/2010,2010,39.44522476,-0.389719516
v2496,Agresion,7/16/2010,2010,39.48834991,-0.368908942
v2497,Agresion,7/16/2010,2010,39.4673996,-0.35960114
v2498,Otros,7/16/2010,2010,39.48440552,-0.373879999
v2499,Agresion,7/16/2010,2010,39.46704102,-0.378520012
v25,Agresion,1/4/2010,2010,39.49530029,-0.370481193
v250,Agresion,2/19/2010,2010,39.4569931,-0.382545352
v2500,Agresion,7/16/2010,2010,39.47123718,-0.334410429
v2501,Agresion,7/16/2010,2010,39.47413254,-0.356405884
v2502,Sustraccion,7/16/2010,2010,39.47222137,-0.380271912
v2503,Agresion,7/17/2010,2010,39.49471283,-0.378614932
v2504,Agresion,7/17/2010,2010,39.48373032,-0.388289988
v2505,Otros,7/17/2010,2010,39.47782898,-0.329968214
v2506,Sustraccion,7/17/2010,2010,39.46374893,-0.340954989
v2507,Agresion,7/17/2010,2010,39.46385574,-0.347062647
v2508,Agresion,7/17/2010,2010,39.48654938,-0.375214994
v2509,Agresion,7/17/2010,2010,39.49224854,-0.381000012
v251,Agresion,2/19/2010,2010,39.46029282,-0.346881688
v2510,Agresion,7/17/2010,2010,39.4621048,-0.339825124
v2511,Agresion,7/17/2010,2010,39.46704102,-0.378520012
v2512,Agresion,7/17/2010,2010,39.47309494,-0.397024989
v2513,Agresion,7/17/2010,2010,39.46525192,-0.403193563
v2514,Agresion,7/17/2010,2010,39.46589279,-0.35709398999999997
v2515,Agresion,7/17/2010,2010,39.47333145,-0.393808573
v2516,Sustraccion,7/17/2010,2010,39.49024963,-0.359120011
v2517,Agresion,7/17/2010,2010,39.46308899,-0.323641121
v2518,Agresion,7/17/2010,2010,39.46862793,-0.402886361
v2519,Sustraccion,7/17/2010,2010,39.48040771,-0.364020616
v252,Agresion,2/20/2010,2010,39.495327,-0.381380022
v2520,Agresion,7/17/2010,2010,39.48856735,-0.386714578
v2521,Sustraccion,7/17/2010,2010,39.46319199,-0.374589175
v2522,Agresion,7/18/2010,2010,39.49464035,-0.368319988
v2523,Agresion,7/18/2010,2010,39.47636032,-0.390515
v2524,Agresion,7/18/2010,2010,39.47085571,-0.358034998
v2525,Sustraccion,7/18/2010,2010,39.47819901,-0.346174985
v2526,Agresion,7/18/2010,2010,39.46667862,-0.350815445
v2527,Agresion,7/18/2010,2010,39.47022629,-0.397497654
v2528,Agresion,7/18/2010,2010,39.48857117,-0.379629999
v2529,Sustraccion,7/18/2010,2010,39.4608078,-0.39482677
v253,Sustraccion,2/20/2010,2010,39.47111511,-0.37967816
v2530,Agresion,7/18/2010,2010,39.48707581,-0.390228122
v2531,Sustraccion,7/18/2010,2010,39.46123123,-0.400714427
v2532,Agresion,7/18/2010,2010,39.48730087,-0.375755697
v2533,Agresion,7/18/2010,2010,39.4621048,-0.339825124
v2534,Agresion,7/18/2010,2010,39.49519348,-0.399680167
v2535,Agresion,7/18/2010,2010,39.44952774,-0.390876412
v2536,Otros,7/18/2010,2010,39.47566605,-0.35886842
v2537,Agresion,7/18/2010,2010,39.4869957,-0.391697794
v2538,Agresion,7/18/2010,2010,39.48244476,-0.35018149
v2539,Agresion,7/18/2010,2010,39.4706192,-0.346354991
v254,Agresion,2/20/2010,2010,39.50328064,-0.41997835
v2540,Agresion,7/18/2010,2010,39.44404602,-0.353220582
v2541,Agresion,7/18/2010,2010,39.44443893,-0.390850008
v2542,Otros,7/18/2010,2010,39.4801445,-0.327995002
v2543,Agresion,7/18/2010,2010,39.46319199,-0.374589175
v2544,Agresion,7/18/2010,2010,39.47276688,-0.379954934
v2545,Agresion,7/18/2010,2010,39.46193314,-0.366733909
v2546,Agresion,7/18/2010,2010,39.49511719,-0.386742085
v2547,Sustraccion,7/19/2010,2010,39.48496246,-0.38126269
v2548,Agresion,7/19/2010,2010,39.46554184,-0.379989982
v2549,Agresion,7/19/2010,2010,39.48259354,-0.370280772
v255,Sustraccion,2/20/2010,2010,39.4936409,-0.378199995
v2550,Sustraccion,7/19/2010,2010,39.49437332,-0.377905011
v2551,Agresion,7/19/2010,2010,39.46186066,-0.347973585
v2552,Agresion,7/19/2010,2010,39.44921112,-0.390779376
v2553,Agresion,7/19/2010,2010,39.45648575,-0.385214806
v2554,Sustraccion,7/19/2010,2010,39.45471191,-0.371946365
v2555,Agresion,7/19/2010,2010,39.49466324,-0.370609999
v2556,Sustraccion,7/19/2010,2010,39.4694252,-0.371560007
v2557,Agresion,7/19/2010,2010,39.45246506,-0.34872371
v2558,Agresion,7/19/2010,2010,39.49512482,-0.40511632
v2559,Sustraccion,7/19/2010,2010,39.47748184,-0.376830012
v256,Agresion,2/20/2010,2010,39.46777344,-0.330385
v2560,Agresion,7/19/2010,2010,39.46446228,-0.398655474
v2561,Agresion,7/19/2010,2010,39.47491455,-0.3890782
v2562,Agresion,7/20/2010,2010,39.47895432,-0.378955007
v2563,Agresion,7/20/2010,2010,39.45106888,-0.391135544
v2564,Sustraccion,7/20/2010,2010,39.47242355,-0.34784191800000003
v2565,Agresion,7/20/2010,2010,39.47888184,-0.395420432
v2566,Agresion,7/20/2010,2010,39.47790909,-0.398453474
v2567,Agresion,7/20/2010,2010,39.46972656,-0.391912222
v2568,Agresion,7/20/2010,2010,39.49092484,-0.391916811
v2569,Sustraccion,7/20/2010,2010,39.46918106,-0.367816538
v257,Agresion,2/20/2010,2010,39.48896408,-0.389321387
v2570,Sustraccion,7/20/2010,2010,39.4699173,-0.413405448
v2571,Sustraccion,7/20/2010,2010,39.44901276,-0.368825555
v2572,Otros,7/20/2010,2010,39.4759407,-0.328622699
v2573,Agresion,7/20/2010,2010,39.48253632,-0.38768059
v2574,Sustraccion,7/20/2010,2010,39.44334412,-0.368155003
v2575,Otros,7/20/2010,2010,39.46281052,-0.336084992
v2577,Agresion,7/20/2010,2010,39.47662354,-0.406627744
v2578,Agresion,7/21/2010,2010,39.46289444,-0.40373385
v2579,Agresion,7/21/2010,2010,39.49063492,-0.380370736
v258,Agresion,2/20/2010,2010,39.4838562,-0.387978852
v2580,Agresion,7/21/2010,2010,39.46840286,-0.34764117
v2581,Otros,7/21/2010,2010,39.46560669,-0.335099995
v2582,Otros,7/21/2010,2010,39.4488678,-0.366986126
v2583,Agresion,7/21/2010,2010,39.47443008,-0.380739272
v2584,Agresion,7/21/2010,2010,39.47428894,-0.328406602
v2585,Otros,7/21/2010,2010,39.46574402,-0.381865025
v2586,Sustraccion,7/21/2010,2010,39.446064,-0.389369994
v2587,Agresion,7/21/2010,2010,39.46529388,-0.393696338
v2588,Agresion,7/21/2010,2010,39.46076202,-0.363546431
v2589,Agresion,7/21/2010,2010,39.48543167,-0.390013695
v259,Agresion,2/20/2010,2010,39.4943428,-0.37031281
v2590,Sustraccion,7/22/2010,2010,39.46687698,-0.346712977
v2591,Otros,7/22/2010,2010,39.45132065,-0.388909787
v2592,Agresion,7/22/2010,2010,39.49954987,-0.394710004
v2593,Agresion,7/22/2010,2010,39.46474838,-0.40871802
v2594,Agresion,7/22/2010,2010,39.46784973,-0.378308117
v2595,Agresion,7/22/2010,2010,39.47658157,-0.329230011
v2596,Agresion,7/22/2010,2010,39.49296951,-0.368219286
v2597,Agresion,7/22/2010,2010,39.45790482,-0.364050686
v2598,Agresion,7/22/2010,2010,39.46057129,-0.370824993
v2599,Agresion,7/22/2010,2010,39.46923065,-0.348580003
v26,Sustraccion,1/5/2010,2010,39.46221542,-0.402343541
v260,Agresion,2/20/2010,2010,39.49158096,-0.370705009
v2600,Sustraccion,7/22/2010,2010,39.46530533,-0.378597051
v2601,Otros,7/22/2010,2010,39.47753906,-0.328000009
v2602,Agresion,7/22/2010,2010,39.46039581,-0.343996257
v2603,Otros,7/22/2010,2010,39.49995041,-0.426092476
v2604,Agresion,7/22/2010,2010,39.47272873,-0.377752781
v2605,Agresion,7/23/2010,2010,39.47665405,-0.37511608
v2606,Agresion,7/23/2010,2010,39.46934891,-0.355401218
v2607,Agresion,7/23/2010,2010,39.48854065,-0.383348018
v2608,Agresion,7/23/2010,2010,39.46588516,-0.391140491
v2609,Otros,7/23/2010,2010,39.49717331,-0.399436206
v261,Sustraccion,2/20/2010,2010,39.47413254,-0.356405884
v2610,Sustraccion,7/23/2010,2010,39.47005081,-0.325520009
v2611,Agresion,7/23/2010,2010,39.44432449,-0.392755002
v2612,Otros,7/23/2010,2010,39.46247864,-0.342962682
v2613,Sustraccion,7/23/2010,2010,39.46854782,-0.415311068
v2614,Agresion,7/23/2010,2010,39.48081207,-0.382104754
v2615,Sustraccion,7/23/2010,2010,39.49526596,-0.368595004
v2616,Agresion,7/23/2010,2010,39.49710464,-0.374943048
v2617,Agresion,7/23/2010,2010,39.47301865,-0.404507101
v2618,Agresion,7/23/2010,2010,39.46247101,-0.397610009
v2619,Sustraccion,7/23/2010,2010,39.47076797,-0.395030081
v262,Agresion,2/20/2010,2010,39.44382477,-0.387320012
v2620,Agresion,7/23/2010,2010,39.45276642,-0.386034995
v2621,Agresion,7/23/2010,2010,39.46711349,-0.350521445
v2622,Agresion,7/23/2010,2010,39.49105835,-0.367963254
v2623,Agresion,7/23/2010,2010,39.47597122,-0.38075
v2624,Agresion,7/23/2010,2010,39.49392319,-0.369135976
v2625,Sustraccion,7/23/2010,2010,39.4673996,-0.35960114
v2626,Agresion,7/24/2010,2010,39.46820068,-0.40437001
v2627,Agresion,7/24/2010,2010,39.46342087,-0.382934988
v2628,Otros,7/24/2010,2010,39.46138763,-0.375568777
v2629,Agresion,7/24/2010,2010,39.49327087,-0.378885001
v263,Sustraccion,2/20/2010,2010,39.48692703,-0.367004573
v2630,Agresion,7/24/2010,2010,39.46593094,-0.378995001
v2631,Agresion,7/24/2010,2010,39.45948029,-0.335693032
v2632,Agresion,7/24/2010,2010,39.49300385,-0.390100688
v2633,Agresion,7/24/2010,2010,39.45728683,-0.385414988
v2634,Agresion,7/24/2010,2010,39.48860168,-0.360731214
v2635,Agresion,7/24/2010,2010,39.49779129,-0.395056605
v2636,Agresion,7/24/2010,2010,39.45734406,-0.347839057
v2637,Agresion,7/24/2010,2010,39.4755249,-0.383315504
v2638,Agresion,7/24/2010,2010,39.47384262,-0.384410381
v2639,Agresion,7/24/2010,2010,39.46169662,-0.378288984
v264,Agresion,2/20/2010,2010,39.47870636,-0.34570846
v2640,Agresion,7/24/2010,2010,39.45428085,-0.389254987
v2641,Agresion,7/24/2010,2010,39.49319077,-0.371800005
v2642,Otros,7/24/2010,2010,39.4937706,-0.371701062
v2643,Agresion,7/24/2010,2010,39.47338104,-0.381145
v2644,Sustraccion,7/24/2010,2010,39.49028397,-0.368968993
v2645,Sustraccion,7/24/2010,2010,39.49378204,-0.395650864
v2647,Agresion,7/24/2010,2010,39.47413254,-0.356405884
v2648,Sustraccion,7/24/2010,2010,39.46918106,-0.367816538
v2649,Agresion,7/24/2010,2010,39.47669601,-0.381089985
v265,Agresion,2/20/2010,2010,39.45176315,-0.393467247
v2650,Agresion,7/24/2010,2010,39.4621048,-0.339825124
v2651,Sustraccion,7/24/2010,2010,39.49442673,-0.391128957
v2652,Agresion,7/24/2010,2010,39.48812103,-0.381704271
v2653,Agresion,7/25/2010,2010,39.46524048,-0.366524398
v2654,Agresion,7/25/2010,2010,39.47046661,-0.332190007
v2655,Agresion,7/25/2010,2010,39.46193314,-0.366733909
v2656,Agresion,7/25/2010,2010,39.46744919,-0.349299818
v2657,Agresion,7/25/2010,2010,39.47969818,-0.362035722
v2658,Agresion,7/25/2010,2010,39.49392319,-0.369135976
v2659,Sustraccion,7/25/2010,2010,39.4846611,-0.357679993
v266,Agresion,2/20/2010,2010,39.4992218,-0.391815215
v2660,Agresion,7/25/2010,2010,39.466465,-0.346895397
v2661,Agresion,7/25/2010,2010,39.44503021,-0.335693747
v2662,Sustraccion,7/25/2010,2010,39.46513367,-0.402859986
v2663,Agresion,7/25/2010,2010,39.47724915,-0.349060804
v2664,Agresion,7/25/2010,2010,39.45948029,-0.392050147
v2665,Agresion,7/25/2010,2010,39.4597168,-0.373874992
v2666,Otros,7/26/2010,2010,39.4789772,-0.329691261
v2667,Agresion,7/26/2010,2010,39.46639252,-0.354253232
v2668,Agresion,7/26/2010,2010,39.48734283,-0.37256363
v2669,Agresion,7/26/2010,2010,39.46704102,-0.378520012
v267,Agresion,2/20/2010,2010,39.47491455,-0.3890782
v2670,Agresion,7/26/2010,2010,39.4623642,-0.375739992
v2671,Agresion,7/26/2010,2010,39.46173096,-0.344090015
v2672,Sustraccion,7/26/2010,2010,39.47447205,-0.375715166
v2673,Otros,7/26/2010,2010,39.47381592,-0.348537892
v2674,Agresion,7/26/2010,2010,39.45199585,-0.388270527
v2675,Otros,7/26/2010,2010,39.46969604,-0.330624998
v2676,Agresion,7/26/2010,2010,39.46435547,-0.400094986
v2677,Agresion,7/26/2010,2010,39.45028687,-0.39100346
v2678,Agresion,7/26/2010,2010,39.47584534,-0.389190555
v2679,Sustraccion,7/26/2010,2010,39.4753685,-0.32431981
v268,Agresion,2/20/2010,2010,39.47456741,-0.34385559
v2680,Sustraccion,7/26/2010,2010,39.45638657,-0.344545007
v2681,Agresion,7/26/2010,2010,39.47104263,-0.376765639
v2682,Sustraccion,7/26/2010,2010,39.45903778,-0.354681343
v2683,Agresion,7/26/2010,2010,39.44274139,-0.389098257
v2684,Sustraccion,7/26/2010,2010,39.48982239,-0.372837692
v2685,Agresion,7/26/2010,2010,39.45827484,-0.372543424
v2686,Agresion,7/26/2010,2010,39.45919418,-0.364595741
v2687,Otros,7/27/2010,2010,39.46173096,-0.344090015
v2688,Sustraccion,7/27/2010,2010,39.46821594,-0.340649992
v2689,Agresion,7/27/2010,2010,39.47485352,-0.389416933
v269,Agresion,2/20/2010,2010,39.46545792,-0.378531843
v2690,Agresion,7/27/2010,2010,39.4737587,-0.36996755
v2691,Agresion,7/27/2010,2010,39.48183823,-0.394825011
v2692,Otros,7/27/2010,2010,39.46014023,-0.375750005
v2693,Agresion,7/27/2010,2010,39.48244476,-0.35018149
v2694,Agresion,7/27/2010,2010,39.44415665,-0.38979500500000003
v2695,Otros,7/27/2010,2010,39.48834991,-0.368908942
v2696,Sustraccion,7/27/2010,2010,39.47392273,-0.372626245
v2697,Sustraccion,7/27/2010,2010,39.48999405,-0.383738577
v2698,Agresion,7/27/2010,2010,39.45176315,-0.393467247
v2699,Agresion,7/27/2010,2010,39.47037506,-0.384780526
v27,Agresion,1/5/2010,2010,39.46457291,-0.339372575
v270,Agresion,2/21/2010,2010,39.45663452,-0.363635272
v2700,Sustraccion,7/27/2010,2010,39.48812103,-0.3762995
v2701,Otros,7/27/2010,2010,39.46257782,-0.37589094
v2702,Sustraccion,7/27/2010,2010,39.44687271,-0.390638471
v2703,Agresion,7/27/2010,2010,39.46193314,-0.366733909
v2704,Agresion,7/27/2010,2010,39.4720726,-0.378434271
v2705,Otros,7/28/2010,2010,39.49211884,-0.386059999
v2706,Agresion,7/28/2010,2010,39.4915123,-0.370620519
v2707,Agresion,7/28/2010,2010,39.47735977,-0.366508216
v2708,Agresion,7/28/2010,2010,39.46387863,-0.332818687
v2709,Agresion,7/28/2010,2010,39.47266388,-0.401495367
v271,Agresion,2/21/2010,2010,39.45672226,-0.386815488
v2710,Agresion,7/28/2010,2010,39.49526596,-0.368595004
v2711,Agresion,7/28/2010,2010,39.47242355,-0.34784191800000003
v2712,Agresion,7/28/2010,2010,39.46768951,-0.327060997
v2713,Agresion,7/28/2010,2010,39.49559784,-0.377735883
v2714,Agresion,7/28/2010,2010,39.46021271,-0.368371278
v2715,Sustraccion,7/29/2010,2010,39.49526596,-0.368595004
v2716,Agresion,7/29/2010,2010,39.49296951,-0.368219286
v2717,Agresion,7/29/2010,2010,39.48626328,-0.390982509
v2718,Agresion,7/29/2010,2010,39.47394562,-0.385146052
v2719,Agresion,7/29/2010,2010,39.46960068,-0.325619042
v272,Agresion,2/21/2010,2010,39.48480225,-0.359227061
v2720,Agresion,7/29/2010,2010,39.46370316,-0.331058979
v2721,Agresion,7/29/2010,2010,39.46675491,-0.38547501
v2723,Agresion,7/29/2010,2010,39.4812851,-0.387297779
v2724,Sustraccion,7/29/2010,2010,39.4645462,-0.32983315
v2725,Agresion,7/29/2010,2010,39.46387863,-0.332818687
v2726,Otros,7/29/2010,2010,39.46574402,-0.381865025
v2727,Sustraccion,7/29/2010,2010,39.46374512,-0.367688686
v2728,Agresion,7/29/2010,2010,39.49192047,-0.391345888
v2729,Agresion,7/29/2010,2010,39.45937729,-0.337649792
v273,Agresion,2/21/2010,2010,39.48976898,-0.384790003
v2730,Agresion,7/29/2010,2010,39.46551895,-0.378839999
v2731,Sustraccion,7/29/2010,2010,39.46558762,-0.374138266
v2732,Otros,7/29/2010,2010,39.47045898,-0.334240019
